"Fecha (UTC)","Id. de solicitud","Agente de usuario","Id. de correlación","Id. de usuario","Usuario","Nombre de usuario","Tipo de usuario","Tipo de acceso entre inquilinos","Tipo de token entrante","Protocolo de autenticación","Identificador de token único","Método de transferencia original","Tipo de credencial de cliente","Protección de token: sesión de inicio de sesión","Aplicación","Id. de aplicación ","Recurso","Id. de recurso ","Id. de inquilino de recursos","Id. de inquilino inicial","Nombre del inquilino inicial","Dirección IP","Ubicación","Estado","Código de error de inicio de sesión","Motivo del error","Aplicación cliente","Id. de dispositivo","Explorador","Sistema operativo","Conforme","Administrada","Tipo de unión","Resultado de la autenticación multifactor","Método de autenticación de la autenticación multifactor","Detalle de autenticación de la autenticación multifactor","Requisito de autenticación","Identificador de inicio de sesión","Dirección IP (vista por recurso)","Mediante Acceso global seguro","Dirección IP de Acceso global seguro","Número de sistema autónomo","Marcado para revisión","Tipo de emisor de tokens","Tipo de token entrante","Nombre del emisor de tokens","Latencia","Acceso condicional","Tipo de identidad administrada","Id. del recurso asociado","Id. de token federado","Emisor de token federado"
"2024-05-16T14:13:06Z","04d3a363-e75f-4305-91dd-05650b4cbe00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0 OS/10.0.19045","10488d0d-5128-4969-a6db-2514a791635e","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","Y6PTBF_nBUOR3QVlC0y-AA","none","none","unbound","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","190.223.24.106","Lima, Lima Province, PE","Correcto","","Other.","Explorador","","Edge 123.0.0","Windows10","false","false","","","","","Autenticación de factor único","ryek@2nvpmn.onmicrosoft.com","","false","","12252","false","Microsoft Entra ID","Ninguno","","87","No aplicada","Ninguno","","",""
"2024-05-16T14:13:01Z","ad309fdf-d69e-4de4-8ef1-f58d347d4c00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0 OS/10.0.19045","10488d0d-5128-4969-a6db-2514a791635e","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","358wrZ7W5E2O8fWNNH1MAA","none","none","unbound","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","190.223.24.106","Lima, Lima Province, PE","Interrumpido","50140","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Explorador","","Edge 123.0.0","Windows10","false","false","","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/Azure-Active-Directory/The-new-Azure-AD-sign-in-and-Keep-me-signed-in-experiences/td-p/128267","","","Autenticación de factor único","ryek@2nvpmn.onmicrosoft.com","","false","","12252","false","Microsoft Entra ID","Ninguno","","112","No aplicada","Ninguno","","",""
"2024-05-16T14:12:57Z","7490d5a7-cd12-48bd-8365-565bb63bf900","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0 OS/10.0.19045","10488d0d-5128-4969-a6db-2514a791635e","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","p9WQdBLNvUiDZVZbtjv5AA","none","none","unbound","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","190.223.24.106","Lima, Lima Province, PE","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Edge 123.0.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","ryek@2nvpmn.onmicrosoft.com","","false","","12252","false","Microsoft Entra ID","Ninguno","","131","No aplicada","Ninguno","","",""
"2024-05-16T14:12:51Z","062cb5be-e6f7-49db-b8e4-4228f650d700","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 Edg/123.0.0.0 OS/10.0.19045","10488d0d-5128-4969-a6db-2514a791635e","083b4301-f279-4741-9878-0979e6084dbb","Jorge Luis Rejas Ramirez","ryek@2nvpmn.onmicrosoft.com","member","none","none","none","vrUsBvfm20m45EIo9lDXAA","none","none","unbound","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","190.223.24.106","Lima, Lima Province, PE","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Edge 123.0.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","ryek@2nvpmn.onmicrosoft.com","","false","","12252","false","Microsoft Entra ID","Ninguno","","104","No aplicada","Ninguno","","",""
"2024-05-16T14:00:52Z","5f0a35ee-6a02-445f-ba50-eedf49dcef00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62","b4d23e77-e633-4862-b3af-a430ef6c6864","44450da8-5f10-4b60-8dd1-448313469fe2","Joni Sherman","jonis@2nvpmn.onmicrosoft.com","member","none","none","none","7jUKXwJqX0S6UO7fSdzvAA","none","none","unbound","ACOM Azure Website","23523755-3a2b-41ca-9315-f81f3f566a95","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","91.148.228.19","Sloterdijk, Noord-Holland, NL","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Edge 96.0.1054","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","jonis@2nvpmn.onmicrosoft.com","","false","","34343","false","Microsoft Entra ID","Ninguno","","97","No aplicada","Ninguno","","",""
"2024-05-16T13:57:30Z","b7ce965c-f44d-4b9f-8250-5b110e7f3f00","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0","201d5514-b8c8-4ea8-81d9-16ddcec3cb96","8c882237-3bf9-4ba8-9a55-619b30033b69","Isaiah Langer","isaiahl@2nvpmn.onmicrosoft.com","member","none","none","none","XJbOt030n0uCUFsRDn8_AA","none","none","unbound","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","103.125.146.52","Los Angeles, California, US","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Firefox 105.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","isaiahl@2nvpmn.onmicrosoft.com","","false","","206092","false","Microsoft Entra ID","Ninguno","","241","No aplicada","Ninguno","","",""
"2024-05-16T11:58:00Z","6d3e7031-c11a-4446-9b19-d52ccf48fa00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62","64e3a82d-8448-44b9-b45b-ec2629e63cf3","8c882237-3bf9-4ba8-9a55-619b30033b69","Isaiah Langer","isaiahl@2nvpmn.onmicrosoft.com","member","none","none","none","MXA-bRrBRkSbGdUsz0j6AA","none","none","unbound","ACOM Azure Website","23523755-3a2b-41ca-9315-f81f3f566a95","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","62.115.255.163","Kobenhavn, Hovedstaden, DK","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Edge 96.0.1054","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","isaiahl@2nvpmn.onmicrosoft.com","","false","","1299","false","Microsoft Entra ID","Ninguno","","383","No aplicada","Ninguno","","",""
"2024-05-16T10:21:14Z","79c3f4cf-a521-46f2-8c83-99ca8b71fc00","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0","75a99f64-b5b5-4386-82a2-c90d9636f636","8c882237-3bf9-4ba8-9a55-619b30033b69","Isaiah Langer","isaiahl@2nvpmn.onmicrosoft.com","member","none","none","none","z_TDeSGl8kaMg5nKi3H8AA","none","none","unbound","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","20.78.192.8","Tokyo, Tokyo, JP","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Firefox 105.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","isaiahl@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","248","No aplicada","Ninguno","","",""
"2024-05-16T10:20:47Z","41a12db3-142d-420c-a86d-f209691e7b00","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0","4be03f9d-6202-4f5b-b03b-b715e6c8c1ac","44450da8-5f10-4b60-8dd1-448313469fe2","Joni Sherman","jonis@2nvpmn.onmicrosoft.com","member","none","none","none","sy2hQS0UDEKobfIJaR57AA","none","none","unbound","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","20.78.192.8","Tokyo, Tokyo, JP","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Firefox 105.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","jonis@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","220","No aplicada","Ninguno","","",""
"2024-05-16T10:20:47Z","c08e1514-91b9-4a37-b279-b76cd2a1f200","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0","62e17f16-5e0c-4166-befb-7019166c1058","8c882237-3bf9-4ba8-9a55-619b30033b69","Isaiah Langer","isaiahl@2nvpmn.onmicrosoft.com","member","none","none","none","FBWOwLmRN0qyebds0qHyAA","none","none","unbound","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","20.78.192.8","Tokyo, Tokyo, JP","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Firefox 105.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","isaiahl@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","165","No aplicada","Ninguno","","",""
"2024-05-16T10:05:37Z","a1c9094e-7843-4ca3-9525-2fe7264cdb00","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0","cc29f168-658b-421b-80d6-bc72f7dc4b58","44450da8-5f10-4b60-8dd1-448313469fe2","Joni Sherman","jonis@2nvpmn.onmicrosoft.com","member","none","none","none","TgnJoUN4o0yVJS_nJkzbAA","none","none","unbound","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","20.78.192.8","Tokyo, Tokyo, JP","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Firefox 105.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","jonis@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","196","No aplicada","Ninguno","","",""
"2024-05-16T10:05:37Z","f5bea564-5df9-476c-8aca-1ce803b4db00","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0","6add36e0-694e-41b2-a11b-fd31d5624913","8c882237-3bf9-4ba8-9a55-619b30033b69","Isaiah Langer","isaiahl@2nvpmn.onmicrosoft.com","member","none","none","none","ZKW-9fldbEeKyhzoA7TbAA","none","none","unbound","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","20.78.192.8","Tokyo, Tokyo, JP","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Firefox 105.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","isaiahl@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","266","No aplicada","Ninguno","","",""
"2024-05-16T09:42:00Z","52bdd2af-7ee2-4f80-b4c0-83abe26c4e00","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0","2e9b8ad5-d3ae-4e59-a04b-b0c4cccf1526","8c882237-3bf9-4ba8-9a55-619b30033b69","Isaiah Langer","isaiahl@2nvpmn.onmicrosoft.com","member","none","none","none","r9K9UuJ-gE-0wIOr4mxOAA","none","none","unbound","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","20.78.192.8","Tokyo, Tokyo, JP","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Firefox 105.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","isaiahl@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","254","No aplicada","Ninguno","","",""
"2024-05-16T09:42:00Z","27c4a0c7-d01c-41e4-b33c-4a6dbda6fb00","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0","04f1f3bc-969b-4dbb-95a1-5c77a2c0e29c","44450da8-5f10-4b60-8dd1-448313469fe2","Joni Sherman","jonis@2nvpmn.onmicrosoft.com","member","none","none","none","x6DEJxzQ5EGzPEptvab7AA","none","none","unbound","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","20.78.192.8","Tokyo, Tokyo, JP","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Firefox 105.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","jonis@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","160","No aplicada","Ninguno","","",""
"2024-05-16T02:57:23Z","3349c538-f5fd-4a5e-980d-1352d984eb00","","2724bb09-777b-4c10-a3fa-b389b746b520","44450da8-5f10-4b60-8dd1-448313469fe2","Joni Sherman","jonis@2nvpmn.onmicrosoft.com","member","none","none","none","OMVJM_31XkqYDRNS2YTrAA","none","none","unbound","Office UWP PWA","0ec893e0-5785-4de6-99da-4ed124e5296c","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","188.220.12.84","Huddersfield, Kirklees, GB","Error","50126","Error validating credentials due to invalid username or password.","Aplicaciones móviles y clientes de escritorio","","","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","jonis@2nvpmn.onmicrosoft.com","","false","","5607","false","Microsoft Entra ID","Ninguno","","103","No aplicada","Ninguno","","",""
"2024-05-16T02:40:48Z","ee4574f3-c3f1-4e65-aecd-7e512a512e00","","2724bb09-777b-4c10-a3fa-b389b746b520","44450da8-5f10-4b60-8dd1-448313469fe2","Joni Sherman","jonis@2nvpmn.onmicrosoft.com","member","none","none","none","83RF7vHDZU6uzX5RKlEuAA","none","none","unbound","Office UWP PWA","0ec893e0-5785-4de6-99da-4ed124e5296c","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","188.220.12.84","Huddersfield, Kirklees, GB","Error","50126","Error validating credentials due to invalid username or password.","Aplicaciones móviles y clientes de escritorio","","","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","jonis@2nvpmn.onmicrosoft.com","","false","","5607","false","Microsoft Entra ID","Ninguno","","180","No aplicada","Ninguno","","",""
"2024-05-16T00:16:23Z","59240180-a763-49dc-804f-de58eca0a000","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0","1ecdefaa-fde5-4ca1-9a21-deaa2f86b133","8c882237-3bf9-4ba8-9a55-619b30033b69","Isaiah Langer","isaiahl@2nvpmn.onmicrosoft.com","member","none","none","none","gAEkWWOn3EmAT95Y7KCgAA","none","none","unbound","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","52.172.156.250","Pune, Maharashtra, IN","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Firefox 105.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","isaiahl@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","107","No aplicada","Ninguno","","",""
"2024-05-15T23:30:53Z","cf1ff796-af7f-4c75-9a39-28bd831bdb00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62","8c33c6c9-6eaf-4f4b-8cad-5f3fec6d70b9","44450da8-5f10-4b60-8dd1-448313469fe2","Joni Sherman","jonis@2nvpmn.onmicrosoft.com","member","none","none","none","lvcfz3-vdUyaOSi9gxvbAA","none","none","unbound","ACOM Azure Website","23523755-3a2b-41ca-9315-f81f3f566a95","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","5.252.28.197","Krasnoyarsk, Krasnoyarskiy Kray, RU","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Edge 96.0.1054","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","jonis@2nvpmn.onmicrosoft.com","","false","","47913","false","Microsoft Entra ID","Ninguno","","189","No aplicada","Ninguno","","",""
"2024-05-15T23:30:41Z","4e226eeb-f5f6-4b33-8b2a-76d198e3d000","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62","6e6a1e5f-536b-4304-ad52-1ca9a7331b6e","44450da8-5f10-4b60-8dd1-448313469fe2","Joni Sherman","jonis@2nvpmn.onmicrosoft.com","member","none","none","none","624iTvb1M0uLKnbRmOPQAA","none","none","unbound","ACOM Azure Website","23523755-3a2b-41ca-9315-f81f3f566a95","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","185.149.21.196","Tyumen', Tyumenskaya Oblast', RU","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Edge 96.0.1054","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","jonis@2nvpmn.onmicrosoft.com","","false","","47913","false","Microsoft Entra ID","Ninguno","","158","No aplicada","Ninguno","","",""
"2024-05-15T23:30:27Z","f23d010d-3ab5-4ce0-8926-42c144f6ed00","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62","1a79aa03-302e-41ec-b207-8caa66790956","44450da8-5f10-4b60-8dd1-448313469fe2","Joni Sherman","jonis@2nvpmn.onmicrosoft.com","member","none","none","none","DQE98rU64EyJJkLBRPbtAA","none","none","unbound","ACOM Azure Website","23523755-3a2b-41ca-9315-f81f3f566a95","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","5.183.130.148","Zelenograd, Moskva, RU","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Edge 96.0.1054","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","jonis@2nvpmn.onmicrosoft.com","","false","","35048","false","Microsoft Entra ID","Ninguno","","223","No aplicada","Ninguno","","",""
"2024-05-15T22:55:37Z","c5b9858e-46b3-4ec0-b110-65acf0cd9600","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62","865d7f39-0bdf-42cf-8dd1-ea81cf20192b","8c882237-3bf9-4ba8-9a55-619b30033b69","Isaiah Langer","isaiahl@2nvpmn.onmicrosoft.com","member","none","none","none","joW5xbNGwE6xEGWs8M2WAA","none","none","unbound","ACOM Azure Website","23523755-3a2b-41ca-9315-f81f3f566a95","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","52.224.57.152","Washington, Virginia, US","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Edge 96.0.1054","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","isaiahl@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","155","No aplicada","Ninguno","","",""
"2024-05-15T20:31:33Z","5a7aa8a8-97e6-4560-943b-f571dd7cb000","","9bb730ea-437e-4cf1-8b54-cdbfd0b5818b","44450da8-5f10-4b60-8dd1-448313469fe2","Joni Sherman","jonis@2nvpmn.onmicrosoft.com","member","none","none","none","qKh6WuaXYEWUO_Vx3XywAA","none","none","unbound","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","52.164.206.128","Dublin, Dublin, IE","Error","50126","Error validating credentials due to invalid username or password.","Aplicaciones móviles y clientes de escritorio","","Rich Client 4.44.0.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","jonis@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","64","No aplicada","Ninguno","","",""
"2024-05-15T20:01:15Z","9dbf9686-5031-41cf-8cfc-78b88133c300","","11bbfda2-1e8f-412c-8411-5bdbddc18e93","8c882237-3bf9-4ba8-9a55-619b30033b69","Isaiah Langer","isaiahl@2nvpmn.onmicrosoft.com","member","none","none","none","hpa_nTFQz0GM_Hi4gTPDAA","none","none","unbound","Azure Active Directory PowerShell","1b730954-1685-4b74-9bfd-dac224a7b894","Windows Azure Active Directory","00000002-0000-0000-c000-000000000000","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","52.164.206.128","Dublin, Dublin, IE","Error","50126","Error validating credentials due to invalid username or password.","Aplicaciones móviles y clientes de escritorio","","Rich Client 4.44.0.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","isaiahl@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","69","No aplicada","Ninguno","","",""
"2024-05-15T19:16:41Z","4df6c493-ad97-4906-b6b8-dd37cb8a5000","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0","79d0119c-caf7-43b3-9a67-bf92384eff47","44450da8-5f10-4b60-8dd1-448313469fe2","Joni Sherman","jonis@2nvpmn.onmicrosoft.com","member","none","none","none","k8T2TZetBkm2uN03y4pQAA","none","none","unbound","Azure Portal","c44b4083-3bb0-49c1-b47d-974e53cbdf3c","Windows Azure Service Management API","797f4846-ba00-4fd7-ba43-dac1f8f63013","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","6a209b9b-6dd4-4fdc-8e7f-f9c6cd892488","","52.172.156.250","Pune, Maharashtra, IN","Error","50126","Error validating credentials due to invalid username or password.","Explorador","","Firefox 105.0","Windows10","false","false","","The user didn't enter the right credentials.  It's expected to see some number of these errors in your logs due to users making mistakes.","","","Autenticación de factor único","jonis@2nvpmn.onmicrosoft.com","","false","","8075","false","Microsoft Entra ID","Ninguno","","124","No aplicada","Ninguno","","",""
